distance,event_type,orientation,length,width,depth,joint_number,comments,year
46203.914,metal loss,156.5,2.5,2.3,26.0,12800,,2022
46204.275,metal loss,200.5,1.3,1.3,20.0,12800,,2022
46204.436,metal loss,153.0,2.2,2.4,28.0,12800,,2022
46205.335,metal loss,136.5,1.9,1.7,14.0,12800,,2022
46207.293,metal loss,158.0,2.9,2.9,19.0,12800,,2022
46207.74,metal loss,144.5,4.9,5.4,24.0,12800,,2022
46208.638,metal loss,145.0,8.1,7.0,22.0,12800,,2022
46209.058,metal loss,179.0,1.8,1.1,23.0,12800,,2022
46209.124,metal loss,200.5,1.7,2.0,29.0,12800,,2022
46209.81,metal loss,168.5,3.6,5.2,49.0,12800,,2022
46210.64,metal loss,160.5,1.3,1.7,27.0,12810,,2022
46289.229,metal loss,144.5,3.7,1.7,11.0,12820,,2022
46289.229,metal loss,197.0,5.2,4.2,26.0,12820,,2022
46289.245,metal loss,78.0,3.5,5.6,23.0,12820,,2022
46289.373,metal loss,128.0,2.8,2.0,18.0,12820,,2022
46305.761,metal loss,234.5,4.0,2.0,13.0,12830,,2022
46307.021,metal loss,199.0,4.7,2.8,12.0,12830,,2022
46308.1,metal loss,199.5,3.2,3.3,17.0,12830,,2022
46309.475,metal loss,192.5,3.1,2.2,17.0,12830,,2022
46309.856,metal loss,188.0,5.9,4.1,25.0,12830,,2022
46310.656,metal loss,191.5,6.5,3.7,27.0,12830,,2022
46310.869,metal loss,151.0,4.7,2.7,16.0,12830,,2022
46311.43,metal loss,191.5,8.1,4.7,22.0,12830,,2022
46312.1,metal loss,149.5,2.0,0.7,14.0,12830,,2022
46312.349,metal loss,193.0,18.8,11.7,26.0,12830,,2022
46313.819,metal loss,142.5,1.5,1.5,13.0,12830,,2022
46314.167,metal loss,171.5,9.2,4.0,27.0,12830,,2022
46314.6,metal loss,142.5,3.0,1.5,20.0,12830,,2022
46315.108,metal loss,169.0,6.5,3.7,15.0,12830,,2022
46332.516,metal loss,160.0,4.6,1.9,30.0,12840,,2022
46340.344,metal loss,265.0,2.9,0.7,13.0,12840,,2022
46343.845,metal loss,137.0,0.9,0.7,13.0,12840,,2022
46344.078,metal loss,148.5,29.6,13.9,35.0,12840,,2022
46346.424,metal loss,130.0,2.1,1.0,14.0,12840,,2022
46346.88,metal loss,147.5,1.1,1.2,20.0,12840,,2022
46347.113,metal loss,171.5,10.4,3.7,30.0,12840,,2022
46349.042,metal loss,161.5,10.7,3.2,15.0,12840,,2022
46351.66,metal loss,185.5,4.7,1.8,16.0,12840,,2022
46352.497,metal loss,268.0,16.5,5.1,16.0,12840,,2022
46353.796,metal loss,160.5,10.1,2.8,17.0,12840,,2022
46354.281,metal loss,131.0,1.7,1.1,16.0,12840,,2022
46354.423,metal loss,268.0,1.2,1.9,14.0,12840,,2022
46354.777,metal loss,128.5,12.0,2.4,23.0,12840,,2022
46355.046,metal loss,275.5,6.3,3.4,20.0,12840,,2022
46355.19,metal loss,158.5,1.4,1.0,14.0,12840,,2022
46355.751,metal loss,273.5,24.1,6.5,30.0,12840,,2022
46356.234,metal loss,165.0,14.5,4.3,17.0,12840,,2022
46356.266,metal loss,129.0,3.9,1.5,24.0,12840,,2022
46357.605,metal loss,128.5,3.5,1.8,11.0,12840,,2022
46358.143,metal loss,277.5,20.4,4.2,36.0,12840,,2022
46358.346,metal loss,130.5,2.0,2.4,11.0,12840,,2022
46359.065,metal loss,136.0,2.9,0.9,11.0,12840,,2022
46359.931,metal loss,134.5,1.5,1.1,16.0,12840,,2022
46360.043,metal loss,281.5,0.9,0.7,15.0,12840,,2022
46360.404,metal loss,276.5,2.2,2.2,16.0,12840,,2022
46360.449,metal loss,134.0,1.7,1.6,14.0,12840,,2022
46361.532,metal loss,279.0,7.0,1.6,18.0,12840,,2022
46362.523,metal loss,272.5,2.5,0.9,13.0,12840,,2022
46363.045,metal loss,272.0,10.5,4.4,34.0,12840,,2022
46365.341,metal loss,273.0,7.8,4.3,15.0,12840,,2022
46369.619,metal loss,111.0,9.3,3.4,21.0,12840,,2022
46369.633,metal loss,203.5,6.4,11.3,20.0,12840,,2022
46369.738,metal loss,31.000000000000004,2.9,0.8,20.0,12840,,2022
46369.813,metal loss,250.5,1.6,1.2,23.0,12840,,2022
46369.865,metal loss,271.0,1.4,1.9,26.0,12840,,2022
46371.476,metal loss,61.0,2.7,1.9,12.0,12850,,2022
46371.535,metal loss,229.0,1.5,2.5,22.0,12850,,2022
46371.604,metal loss,96.0,2.0,2.1,18.0,12850,,2022
46371.654,metal loss,270.0,1.3,1.6,18.0,12850,,2022
46371.657,metal loss,112.5,2.0,1.3,21.0,12850,,2022
46371.88,metal loss,156.0,4.0,4.6,14.0,12850,,2022
46379.472,metal loss,191.0,1.6,1.4,25.0,12850,,2022
46379.974,metal loss,197.5,2.3,1.7,24.0,12850,,2022
46380.42,metal loss,191.5,2.2,1.5,27.0,12850,,2022
46380.991,metal loss,206.0,2.4,1.3,28.0,12850,,2022
46382.057,metal loss,196.5,2.0,1.6,27.0,12850,,2022
46382.53,metal loss,192.0,1.5,1.0,18.0,12850,,2022
46383.028,metal loss,195.0,1.5,1.6,20.0,12850,,2022
46385.089,metal loss,159.5,3.5,2.1,12.0,12850,,2022
46385.469,metal loss,206.0,21.5,6.1,13.0,12850,,2022
46385.712,metal loss,148.0,3.3,1.6,12.0,12850,,2022
46386.886,metal loss,157.0,2.9,4.0,15.0,12850,,2022
46387.484,metal loss,150.0,2.0,1.9,13.0,12850,,2022
46387.989,metal loss,113.0,1.6,0.7,14.0,12850,,2022
46388.035,metal loss,147.5,1.3,1.4,17.0,12850,,2022
46388.553,metal loss,151.0,1.2,0.9,15.0,12850,,2022
46389.872,metal loss,174.0,13.7,7.3,26.0,12850,,2022
46391.27,metal loss,170.0,14.7,5.2,28.0,12850,,2022
46391.325,metal loss,233.0,30.0,20.7,33.0,12850,,2022
46392.08,metal loss,354.0,3.1,2.4,11.0,12850,,2022
46392.303,metal loss,276.5,1.5,1.3,24.0,12850,,2022
46393.041,metal loss,355.5,2.9,2.5,12.0,12850,,2022
46393.284,metal loss,197.0,3.2,1.5,18.0,12850,,2022
46393.793,metal loss,196.5,15.1,14.5,30.0,12850,,2022
46395.187,metal loss,189.5,2.6,2.0,18.0,12850,,2022
46395.794,metal loss,187.5,1.7,1.7,13.0,12850,,2022
46396.709,metal loss,185.5,2.1,1.9,13.0,12850,,2022
46396.752,metal loss,170.0,1.6,1.9,19.0,12850,,2022
46397.192,metal loss,192.0,2.3,1.5,16.0,12850,,2022
46397.822,metal loss,187.5,1.9,2.2,17.0,12850,,2022
46398.727,metal loss,189.0,2.4,2.1,15.0,12850,,2022
46399.583,metal loss,192.0,2.4,1.6,20.0,12850,,2022
46400.105,metal loss,188.5,1.4,1.8,23.0,12850,,2022
46400.561,metal loss,188.5,2.0,2.2,23.0,12850,,2022
46402.087,metal loss,176.5,2.1,2.4,25.0,12850,,2022
46402.552,metal loss,192.5,1.7,1.5,18.0,12850,,2022
46409.019,metal loss,349.5,9.0,2.4,12.0,12850,,2022
46448.789,metal loss,240.50000000000003,30.7,11.3,31.0,12860,,2022
46450.971,metal loss,196.5,2.1,3.4,21.0,12860,,2022
46451.076,metal loss,63.5,4.1,2.6,20.0,12860,,2022
46451.214,metal loss,221.0,1.1,0.6,38.0,12870,,2022
46451.857,metal loss,109.0,3.0,2.6,20.0,12870,,2022
46451.923,metal loss,221.5,3.3,2.0,21.0,12870,,2022
46451.942,metal loss,283.0,0.9,2.2,54.0,12870,,2022
46485.883,metal loss,140.5,1.3,1.1,14.0,12870,,2022
46485.906,metal loss,188.0,9.3,5.4,14.0,12870,,2022
46486.273,metal loss,138.0,1.3,1.2,14.0,12870,,2022
46487.306,metal loss,181.0,1.5,1.3,14.0,12870,,2022
46492.923,metal loss,264.0,17.7,2.2,13.0,12880,,2022
46492.936,metal loss,132.0,1.5,1.8,14.0,12880,,2022
46500.653,metal loss,266.0,9.7,2.2,13.0,12880,,2022
46519.669,metal loss,235.0,20.4,4.2,20.0,12880,,2022
46519.688,metal loss,112.0,7.6,2.6,19.0,12880,,2022
46521.417,metal loss,111.5,19.0,5.2,27.0,12880,,2022
46522.31,metal loss,226.5,1.9,1.3,15.0,12880,,2022
46522.772,metal loss,228.0,1.7,1.0,15.0,12880,,2022
46523.048,metal loss,148.5,2.4,2.2,15.0,12880,,2022
46530.259,metal loss,83.0,4.3,2.6,21.0,12880,,2022
46530.335,metal loss,141.5,15.9,9.5,37.0,12880,,2022
46530.394,metal loss,247.5,1.5,1.9,29.0,12880,,2022
46530.397,metal loss,378.0,2.8,3.5,22.0,12880,,2022
46530.404,metal loss,218.5,5.2,1.7,12.0,12880,,2022
46530.44,metal loss,190.0,2.5,2.7,14.0,12880,,2022
46530.469,metal loss,111.5,2.6,1.7,39.0,12880,,2022
46531.913,metal loss,152.0,4.4,7.1,20.0,12890,,2022
46532.034,metal loss,329.5,3.5,5.2,17.0,12890,,2022
46532.169,metal loss,198.0,3.2,2.0,10.0,12890,,2022
46532.208,metal loss,111.5,1.3,0.7,18.0,12890,,2022
46533.366,metal loss,362.0,1.5,3.3,14.0,12890,,2022
46539.154,metal loss,178.5,1.5,1.1,16.0,12890,,2022
46539.216,metal loss,158.5,1.3,1.9,22.0,12890,,2022
46540.18,metal loss,173.5,4.8,4.6,20.0,12890,,2022
46551.654,metal loss,34.5,4.2,2.8,10.0,12890,,2022
46555.354,metal loss,178.0,1.9,2.8,19.0,12890,,2022
46555.686,metal loss,132.0,11.3,2.6,22.0,12890,,2022
46557.254,metal loss,228.5,17.8,6.9,20.0,12890,,2022
46610.656,metal loss,242.0,6.1,5.9,27.0,12900,,2022
46612.477,metal loss,238.0,1.3,1.6,16.0,12910,,2022
46722.923,metal loss,59.0,8.0,2.5,15.0,12940,,2022
46725.223,metal loss,59.5,4.0,2.1,11.0,12940,,2022
46728.278,metal loss,63.5,14.5,3.8,12.0,12940,,2022
46827.923,metal loss,158.5,12.2,5.8,22.0,12970,,2022
46842.697,metal loss,357.0,1.5,2.2,15.0,12980,,2022
46842.854,metal loss,32.5,5.9,3.7,20.0,12980,,2022
46844.915,metal loss,78.0,3.9,2.7,15.0,12980,,2022
46845.676,metal loss,127.0,8.2,2.8,44.0,12980,,2022
46846.365,metal loss,46.5,3.0,2.1,20.0,12980,,2022
46846.572,metal loss,264.5,1.7,1.7,22.0,12980,,2022
46847.677,metal loss,266.0,1.3,1.9,15.0,12980,,2022
46898.55,metal loss,378.0,2.2,2.2,13.0,13000,,2022
46898.976,metal loss,331.5,1.9,2.7,14.0,13000,,2022
46900.837,metal loss,44.5,2.2,1.3,11.0,13000,,2022
46901.565,metal loss,297.5,4.2,3.3,13.0,13000,,2022
46901.68,metal loss,36.0,4.4,2.1,13.0,13000,,2022
46902.159,metal loss,381.0,1.5,1.0,14.0,13000,,2022
46902.995,metal loss,297.0,1.6,1.6,16.0,13000,,2022
46903.255,metal loss,363.0,5.0,8.4,23.0,13000,,2022
46903.501,metal loss,311.0,10.5,2.0,23.0,13000,,2022
46903.875,metal loss,333.5,14.3,5.7,17.0,13000,,2022
46904.396,metal loss,370.5,3.4,3.7,21.0,13000,,2022
46904.875,metal loss,379.0,1.9,2.1,29.0,13000,,2022
46905.371,metal loss,377.0,6.1,4.6,21.0,13000,,2022
46907.133,metal loss,328.0,3.6,2.4,14.0,13000,,2022
46909.301,metal loss,58.0,2.3,2.2,14.0,13000,,2022
46912.326,metal loss,239.0,4.4,2.1,23.0,13000,,2022
46912.979,metal loss,238.5,6.8,2.1,14.0,13000,,2022
46913.507,metal loss,349.5,2.6,1.4,24.0,13000,,2022
46913.658,metal loss,334.0,1.3,1.7,36.0,13000,,2022
46913.72,metal loss,235.0,3.2,1.1,15.0,13000,,2022
46913.914,metal loss,309.0,4.3,1.7,29.0,13000,,2022
46914.321,metal loss,240.0,5.1,1.9,23.0,13000,,2022
46945.505,metal loss,177.5,10.4,11.2,36.0,13020,,2022
46979.751,metal loss,355.0,3.0,1.3,11.0,13020,,2022
47300.164,dent,165.0,2.66,15.36,,13100,,2022
47306.165,metal loss,142.0,5.6,3.7,13.0,13110,,2022
47307.362,metal loss,223.0,7.4,3.8,11.0,13110,,2022
47307.52,metal loss,143.0,0.6,1.0,15.0,13110,,2022
47308.215,metal loss,205.5,2.3,1.3,11.0,13110,,2022
47308.543,metal loss,146.0,1.2,2.3,14.0,13110,,2022
47308.684,metal loss,223.0,5.7,1.5,12.0,13110,,2022
47310.213,metal loss,223.0,41.7,7.2,15.0,13110,,2022
47312.552,metal loss,53.0,2.4,2.1,13.0,13110,,2022
47313.271,metal loss,279.5,2.9,2.1,17.0,13110,,2022
47313.996,metal loss,283.5,26.7,6.1,31.0,13110,,2022
47314.032,metal loss,58.5,3.3,1.4,14.0,13110,,2022
47314.639,metal loss,52.5,14.5,3.8,29.0,13110,,2022
47316.06,metal loss,58.0,2.8,1.8,19.0,13110,,2022
47316.417,metal loss,284.5,6.8,4.4,18.0,13110,,2022
47316.526,metal loss,57.49999999999999,1.3,1.0,20.0,13110,,2022
47317.257,metal loss,291.0,5.3,3.0,16.0,13110,,2022
47318.816,metal loss,282.5,2.8,1.7,11.0,13110,,2022
47319.364,metal loss,281.5,1.7,1.7,14.0,13110,,2022
47375.243,metal loss,310.0,1.3,1.0,13.0,13140,,2022
47375.781,metal loss,323.0,8.5,5.7,18.0,13140,,2022
47376.007,metal loss,56.0,9.8,5.6,10.0,13140,,2022
47377.008,metal loss,54.0,1.4,1.5,17.0,13140,,2022
47377.641,metal loss,60.0,2.0,1.3,15.0,13140,,2022
47377.933,metal loss,107.0,19.2,2.8,14.0,13140,,2022
47378.074,metal loss,245.5,2.3,0.6,11.0,13140,,2022
47378.215,metal loss,368.0,2.9,2.0,12.0,13140,,2022
47378.891,metal loss,244.5,7.8,2.5,15.0,13140,,2022
47380.039,metal loss,242.0,2.1,0.7,11.0,13140,,2022
47380.226,metal loss,126.5,3.5,1.9,12.0,13140,,2022
47380.574,metal loss,230.5,11.4,5.1,25.0,13140,,2022
47380.781,metal loss,136.5,3.0,2.2,14.0,13140,,2022
47381.266,metal loss,139.0,1.3,1.0,13.0,13140,,2022
47418.051,metal loss,69.5,3.2,2.7,11.0,13150,,2022
47418.31,metal loss,165.5,9.2,5.4,13.0,13150,,2022
47419.081,metal loss,258.5,8.7,8.5,15.0,13150,,2022
47419.291,metal loss,331.0,4.9,5.4,22.0,13150,,2022
47419.862,metal loss,186.0,9.6,14.9,16.0,13150,,2022
47419.934,metal loss,243.0,4.1,3.2,14.0,13150,,2022
47419.974,metal loss,117.0,3.1,2.3,19.0,13150,,2022
47420.942,metal loss,194.0,4.8,2.8,13.0,13160,,2022
47427.789,metal loss,177.5,5.4,5.1,17.0,13170,,2022
47428.219,metal loss,216.0,8.5,4.2,23.0,13170,,2022
47437.848,metal loss,208.5,7.6,17.2,33.0,13170,,2022
47438.087,metal loss,130.5,9.8,6.3,12.0,13170,,2022
47438.763,metal loss,112.5,15.9,12.2,18.0,13170,,2022
47438.973,metal loss,216.5,17.4,5.0,18.0,13170,,2022
47439.124,metal loss,269.0,12.4,6.1,19.0,13180,,2022
47445.85,metal loss,173.0,0.9,1.4,20.0,13180,,2022
47448.93,metal loss,130.0,2.8,1.3,18.0,13180,,2022
47449.577,metal loss,158.0,4.4,5.8,24.0,13190,,2022
47449.606,metal loss,61.0,3.7,2.6,20.0,13190,,2022
47449.747,metal loss,122.99999999999999,3.9,2.2,27.0,13190,,2022
47449.8,metal loss,383.0,4.3,1.7,10.0,13190,,2022
47455.594,metal loss,384.0,6.2,2.0,10.0,13190,,2022
47475.423,metal loss,364.5,1.1,1.6,17.0,13200,,2022
47477.375,metal loss,354.0,0.9,1.6,18.0,13200,,2022
47478.281,metal loss,373.5,7.7,8.6,23.0,13200,,2022
47480.417,metal loss,368.5,7.7,2.7,15.0,13200,,2022
47481.785,metal loss,365.0,14.3,5.8,33.0,13200,,2022
47508.855,metal loss,283.0,8.3,8.1,21.0,13200,,2022
47508.875,metal loss,137.5,14.1,23.1,30.0,13200,,2022
47509.065,metal loss,222.5,7.3,6.5,15.0,13200,,2022
47509.442,metal loss,57.0,2.2,2.3,24.0,13200,,2022
47510.177,metal loss,190.0,2.8,3.3,19.0,13200,,2022
47511.017,metal loss,70.5,3.7,2.8,25.0,13210,,2022
47511.07,metal loss,107.5,3.0,5.6,23.0,13210,,2022
47511.132,metal loss,292.5,2.6,2.1,21.0,13210,,2022
47511.165,metal loss,218.0,1.3,1.8,16.0,13210,,2022
47511.243,metal loss,133.0,1.5,1.1,18.0,13210,,2022
47521.411,metal loss,189.5,1.3,2.3,54.0,13210,,2022
47521.906,metal loss,200.0,1.2,1.3,22.0,13210,,2022
47526.768,metal loss,178.0,2.1,2.1,19.0,13210,,2022
47589.626,metal loss,153.0,2.3,3.1,19.0,13220,,2022
47590.469,metal loss,175.5,4.4,4.2,15.0,13220,,2022
47591.309,metal loss,216.0,1.5,3.1,18.0,13230,,2022
47591.378,metal loss,160.5,2.7,3.5,15.0,13230,,2022
47732.336,metal loss,132.0,1.1,1.0,13.0,13260,,2022
47732.425,metal loss,170.5,28.3,27.3,29.0,13260,,2022
47775.925,metal loss,87.5,8.1,3.5,12.0,13280,,2022
47778.107,metal loss,78.5,8.5,3.0,13.0,13280,,2022
47792.956,metal loss,86.0,5.7,2.2,12.0,13280,,2022
47793.996,metal loss,86.0,11.0,2.2,13.0,13280,,2022
47835.558,dent,172.5,2.89,11.17,,13300,,2022
47880.128,metal loss,293.0,19.3,8.7,17.0,13320,,2022
47881.578,metal loss,120.0,5.1,5.7,18.0,13320,,2022
47888.98,metal loss,83.0,4.1,3.5,14.0,13320,,2022
47889.232,metal loss,386.0,12.1,8.1,20.0,13320,,2022
47889.429,metal loss,176.0,10.3,6.5,16.0,13320,,2022
47889.531,metal loss,81.0,7.3,4.0,15.0,13320,,2022
47890.722,metal loss,155.0,4.7,1.8,20.0,13330,,2022
48041.686,metal loss,265.5,2.6,2.3,12.0,13360,,2022
48042.53,metal loss,265.0,1.3,1.3,13.0,13360,,2022
48068.96,metal loss,177.0,6.4,3.4,10.0,13370,,2022
48295.791,metal loss,365.5,3.1,2.6,11.0,13450,,2022
48305.164,metal loss,366.5,7.0,4.9,11.0,13450,,2022
48311.824,metal loss,368.5,5.4,2.2,11.0,13450,,2022
48320.807,metal loss,373.5,7.2,1.7,11.0,13450,,2022
48612.789,metal loss,234.0,7.0,3.5,11.0,13530,,2022
48624.091,metal loss,223.0,20.7,2.5,15.0,13530,,2022
48638.576,metal loss,222.5,3.8,1.0,15.0,13530,,2022
48713.346,metal loss,34.0,8.3,2.5,12.0,13570,,2022
48716.145,metal loss,32.0,11.7,2.0,12.0,13570,,2022
48718.871,metal loss,214.5,3.7,3.4,24.0,13570,,2022
48719.052,metal loss,115.0,1.8,2.4,19.0,13570,,2022
48719.236,metal loss,143.0,3.4,2.2,13.0,13570,,2022
48719.347,metal loss,175.0,3.1,5.3,21.0,13570,,2022
48774.255,metal loss,33.0,3.5,2.2,13.0,13610,,2022
48777.388,metal loss,387.5,13.7,2.4,13.0,13610,,2022
48803.366,metal loss,61.0,25.8,5.3,12.0,13630,,2022
48806.893,metal loss,57.49999999999999,6.8,1.4,12.0,13640,,2022
48869.774,metal loss,77.5,7.4,8.4,12.0,13650,,2022
48938.724,metal loss,272.0,5.2,3.5,12.0,13670,,2022
48939.738,metal loss,274.0,3.5,3.1,12.0,13670,,2022
48962.142,metal loss,275.0,4.3,1.9,15.0,13670,,2022
49048.251,dent,135.0,11.37,5.59,,13710,,2022
49305.456,metal loss,233.0,1.8,2.0,15.0,13780,,2022
49307.247,metal loss,230.0,2.2,3.4,13.0,13780,,2022
49311.857,metal loss,231.5,9.0,2.1,12.0,13780,,2022
49313.363,metal loss,236.0,1.9,2.0,12.0,13780,,2022
49314.124,metal loss,232.0,11.0,2.6,13.0,13780,,2022
49316.217,metal loss,239.0,1.5,2.3,13.0,13780,,2022
49330.459,metal loss,363.5,6.9,3.0,10.0,13790,,2022
49335.453,metal loss,361.0,15.7,3.7,11.0,13790,,2022
49337.352,metal loss,372.0,3.8,2.3,12.0,13790,,2022
49962.982,metal loss,165.5,2.3,2.2,21.0,13950,,2022
50041.67,metal loss,138.0,3.8,2.2,15.0,13960,,2022
50112.687,metal loss,36.5,4.1,2.6,11.0,13980,,2022
50114.711,metal loss,37.5,2.3,1.7,14.0,13980,,2022
50120.62,metal loss,38.5,3.0,1.8,14.0,13980,,2022
50282.516,metal loss,161.5,1.7,2.2,22.0,14020,,2022
50336.594,metal loss,230.5,7.3,2.9,19.0,14040,,2022
50361.811,metal loss,169.0,3.4,3.5,16.0,14040,,2022
50361.916,metal loss,309.5,13.3,5.8,16.0,14040,,2022
50361.952,metal loss,77.0,2.4,2.3,16.0,14040,,2022
50362.001,metal loss,255.50000000000003,10.2,9.1,19.0,14040,,2022
50362.005,metal loss,353.0,2.1,2.8,24.0,14040,,2022
50362.569,metal loss,345.5,2.3,2.4,14.0,14040,,2022
50363.123,metal loss,353.5,2.9,2.1,17.0,14040,,2022
50363.314,metal loss,305.5,1.7,2.0,19.0,14040,,2022
50374.652,metal loss,219.0,5.7,3.9,22.0,14060,,2022
50374.692,metal loss,317.0,14.5,4.1,14.0,14060,,2022
50376.621,metal loss,340.5,2.2,2.2,13.0,14060,,2022
50377.093,metal loss,333.0,6.4,2.1,12.0,14060,,2022
50377.815,metal loss,333.0,3.3,1.3,11.0,14060,,2022
50378.51,metal loss,83.5,6.4,2.7,17.0,14060,,2022
50378.579,metal loss,341.5,1.7,1.9,14.0,14060,,2022
50378.937,metal loss,344.5,3.0,2.9,14.0,14060,,2022
50379.56,metal loss,78.0,2.1,1.3,10.0,14060,,2022
50380.279,metal loss,339.5,8.2,2.8,13.0,14060,,2022
50380.597,metal loss,75.0,9.6,3.2,21.0,14060,,2022
50381.946,metal loss,332.0,4.6,3.0,17.0,14060,,2022
50383.018,metal loss,344.5,8.3,3.6,19.0,14060,,2022
50383.32,metal loss,171.0,7.8,6.2,14.0,14060,,2022
50383.917,metal loss,80.0,3.7,3.9,17.0,14060,,2022
50384.049,metal loss,267.5,3.3,3.5,31.0,14060,,2022
50384.281,metal loss,193.0,13.5,5.4,11.0,14060,,2022
50384.413,metal loss,82.0,14.3,5.8,16.0,14060,,2022
50384.826,metal loss,293.0,2.7,2.3,21.0,14060,,2022
50384.905,metal loss,348.0,20.6,5.0,17.0,14060,,2022
50385.272,metal loss,148.0,2.3,1.6,19.0,14060,,2022
50385.354,metal loss,289.0,10.5,2.6,22.0,14060,,2022
50385.646,metal loss,150.5,1.9,1.5,27.0,14060,,2022
50386.414,metal loss,289.5,13.3,3.7,27.0,14060,,2022
50386.762,metal loss,146.0,2.2,1.7,23.0,14060,,2022
50387.139,metal loss,146.5,2.1,1.3,20.0,14060,,2022
50387.234,metal loss,93.5,3.5,1.9,18.0,14060,,2022
50387.343,metal loss,363.0,5.3,1.3,19.0,14060,,2022
50387.661,metal loss,148.0,2.1,1.6,21.0,14060,,2022
50387.74,metal loss,275.5,28.8,7.2,60.0,14060,,2022
50387.999,metal loss,363.0,7.7,3.5,48.0,14060,,2022
50388.077,metal loss,146.0,4.2,2.4,22.0,14060,,2022
50388.917,metal loss,298.5,1.7,1.3,24.0,14060,,2022
50388.921,metal loss,147.0,1.6,1.2,23.0,14060,,2022
50389.291,metal loss,347.5,5.3,1.8,24.0,14060,,2022
50389.521,metal loss,145.0,0.8,1.9,16.0,14060,,2022
50389.862,metal loss,286.0,0.7,1.4,41.0,14060,,2022
50389.977,metal loss,143.0,6.1,2.6,19.0,14060,,2022
50390.928,metal loss,281.0,6.7,3.4,13.0,14060,,2022
50390.932,metal loss,89.0,8.5,9.1,26.0,14060,,2022
50399.137,metal loss,159.5,4.6,2.8,23.0,14060,,2022
50671.499,metal loss,256.0,0.8,1.3,14.0,14140,,2022
50869.531,metal loss,102.5,7.3,4.9,12.0,14190,,2022
51386.549,metal loss,227.0,18.9,8.7,27.0,14310,,2022
51387.162,metal loss,103.5,3.6,3.6,14.0,14310,,2022
51387.395,metal loss,153.0,3.6,3.9,20.0,14310,,2022
51451.923,metal loss,164.5,2.4,1.1,12.0,14370,,2022
51452.274,metal loss,213.0,2.1,1.5,16.0,14370,,2022
51452.277,metal loss,63.5,1.7,1.0,11.0,14370,,2022
51456.024,metal loss,211.0,1.9,1.4,16.0,14370,,2022
51456.877,metal loss,212.0,2.4,2.0,13.0,14370,,2022
51457.766,metal loss,212.5,2.0,1.3,15.0,14370,,2022
51457.89,metal loss,167.0,4.1,3.0,12.0,14370,,2022
51458.392,metal loss,217.0,2.7,1.3,13.0,14370,,2022
51458.665,metal loss,172.0,3.0,2.5,12.0,14370,,2022
51459.449,metal loss,214.5,1.3,1.0,18.0,14370,,2022
51598.465,metal loss,318.0,8.0,2.1,13.0,14420,,2022
51601.49,metal loss,313.5,4.6,2.7,12.0,14420,,2022
51650.659,metal loss,166.0,0.6,1.0,28.0,14440,,2022
51757.697,metal loss,341.5,5.1,4.8,44.0,14470,,2022
51760.4,metal loss,147.5,2.3,2.1,21.0,14470,,2022
51760.807,metal loss,146.0,5.1,1.9,15.0,14470,,2022
51796.414,metal loss,169.0,2.3,2.2,18.0,14490,,2022
51796.43,metal loss,225.0,3.2,2.3,15.0,14490,,2022
51809.249,metal loss,170.0,1.7,1.8,32.0,14500,,2022
51981.23,metal loss,39.5,9.2,2.7,12.0,14550,,2022
51993.937,metal loss,39.0,4.3,1.1,11.0,14550,,2022
52047.592,metal loss,362.0,26.9,2.1,14.0,14570,,2022
52052.185,metal loss,363.0,3.4,1.7,17.0,14570,,2022
52094.327,metal loss manufacturing anomaly,106.5,0.7,1.3,16.0,14590,,2022
52094.56,metal loss manufacturing anomaly,211.5,0.4,1.0,25.0,14590,,2022
52094.925,metal loss manufacturing anomaly,111.5,0.2,0.7,23.0,14590,,2022
52095.135,metal loss manufacturing anomaly,101.0,0.2,0.7,32.0,14590,,2022
52103.602,metal loss,387.0,7.8,2.9,12.0,14590,,2022
52109.275,metal loss,37.5,4.7,2.3,11.0,14590,,2022
52110.066,metal loss,38.0,3.0,2.2,11.0,14590,,2022
52119.465,metal loss,32.0,5.8,3.5,12.0,14590,,2022
52225.256,metal loss,93.0,3.3,1.7,17.0,14620,,2022
52228.054,metal loss,91.0,6.4,1.6,13.0,14620,,2022
52229.646,metal loss,98.0,8.4,2.8,18.0,14620,,2022
52231.457,metal loss,96.0,10.2,4.2,14.0,14620,,2022
52291.444,metal loss,109.5,1.1,1.5,19.0,14630,,2022
52371.378,metal loss,242.50000000000003,3.7,4.2,12.0,14650,,2022
52372.343,metal loss,241.0,2.6,1.8,12.0,14650,,2022
52372.91,metal loss,151.0,7.6,4.7,21.0,14660,,2022
52373.104,metal loss,227.0,1.1,1.6,20.0,14660,,2022
52373.173,metal loss,247.5,3.7,1.9,13.0,14660,,2022
52410.367,metal loss,154.5,8.7,3.2,13.0,14660,,2022
52410.499,metal loss,219.0,13.3,6.2,15.0,14660,,2022
52448.504,metal loss,216.5,4.9,1.3,11.0,14670,,2022
52453.691,metal loss,218.5,1.1,1.0,17.0,14680,,2022
52453.776,metal loss,128.5,2.5,2.9,20.0,14680,,2022
52537.808,metal loss,321.5,3.3,2.3,11.0,14700,,2022
52543.166,metal loss,309.0,2.8,2.4,12.0,14700,,2022
52936.365,metal loss,311.0,11.2,2.8,12.0,14800,,2022
52938.72,metal loss,314.0,6.7,1.9,10.0,14800,,2022
52939.501,metal loss,315.5,4.1,1.8,13.0,14800,,2022
52942.47,metal loss,311.5,4.1,2.0,10.0,14800,,2022
